sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU01579,Hub USB,Cables,8,10,2,4783.92
SKU01697,Cable DisplayPort,Cables,28,30,2,6583.36
SKU01774,Procesador Xiaomi,Componentes,3,5,2,6796.41
SKU01785,Procesador Kingston,Componentes,8,10,2,60171.68
SKU01829,Tarjeta Video Canon,Componentes,18,20,2,357884.28
SKU01866,SSD Externo WD,Almacenamiento,8,10,2,38616.48
SKU01915,Mouse SanDisk,Accesorios,13,15,2,3693.56
SKU01937,NAS Samsung,Almacenamiento,3,5,2,15823.71
SKU01949,Bocina Epson,Audio,3,5,2,4422.66
SKU02005,NAS Epson,Almacenamiento,13,15,2,269108.06
SKU02009,Barra Sonido Sony,Audio,13,15,2,84047.34
SKU02038,MacBook BenQ,Electronica,3,5,2,125039.49
SKU02040,Monitor Anker,Electronica,3,5,2,12024.81
SKU02068,Mouse Epson,Accesorios,13,15,2,5245.89
SKU02077,Audifonos Lenovo,Audio,8,10,2,4188.96
SKU02087,USB Drive HyperX,Almacenamiento,13,15,2,3265.47
SKU02110,Bocina MSI,Audio,23,25,2,37225.50
SKU02124,USB Drive WD,Almacenamiento,3,5,2,462.60
SKU02162,Barra Sonido Anker,Audio,48,50,2,332905.92
SKU02216,Ultrabook Sony,Electronica,23,25,2,376574.63
SKU02288,Procesador Epson,Componentes,3,5,2,16074.03
SKU02360,Procesador Sony,Componentes,18,20,2,117502.56
SKU02378,Laptop LG,Electronica,8,10,2,132879.68
SKU02403,Audifonos Kingston,Audio,13,15,2,7303.27
SKU02411,HDD MSI,Almacenamiento,8,10,2,3873.92
SKU02477,SSD Logitech,Almacenamiento,3,5,2,3508.83
SKU02523,Mouse Gaming Acer,Accesorios,3,5,2,2680.26
SKU02536,MicroSD Asus,Almacenamiento,8,10,2,5947.52
SKU02538,Mouse Ergonomico Acer,Accesorios,13,15,2,6860.49
SKU02557,Audifonos Gaming LG,Audio,13,15,2,13692.90
SKU02585,Monitor Curvo Xiaomi,Electronica,3,5,2,37709.88
SKU02592,Bocina SanDisk,Audio,28,30,2,62424.60
SKU02607,Notebook,Electronica,23,25,2,256208.96
SKU02679,Pantalla Portatil Corsair,Electronica,3,5,2,25657.56
SKU02705,Mouse SanDisk,Accesorios,3,5,2,943.77
SKU02729,Barra Sonido Samsung,Audio,13,15,2,62729.16
SKU02778,Bocina Bluetooth Anker,Audio,28,30,2,53414.48
SKU02810,Teclado TP-Link,Accesorios,18,20,2,12828.24
SKU02838,Touchpad LG,Accesorios,8,10,2,8175.52
SKU02966,NAS SanDisk,Almacenamiento,23,25,2,291003.82
SKU03126,Teclado Kingston,Accesorios,3,5,2,4756.89
SKU03175,Teclado Gaming TP-Link,Accesorios,18,20,2,92642.58
SKU03232,Barra Sonido MSI,Audio,23,25,2,123668.93
SKU03242,Monitor Gaming Lenovo,Electronica,8,10,2,143119.28
SKU03326,Teclado Mecanico WD,Accesorios,3,5,2,7467.51
SKU03339,Mouse Gaming TP-Link,Accesorios,8,10,2,12694.56
SKU03343,Audifonos Bluetooth Asus,Audio,48,50,2,103773.12
SKU03406,Teclado Mecanico Asus,Accesorios,3,5,2,12435.87
SKU03489,Tarjeta Video HyperX,Componentes,48,50,2,739051.68
SKU03498,Audifonos Bluetooth TP-Link,Audio,18,20,2,31543.56
SKU03507,Funda Laptop,Accesorios,3,5,2,1249.68
SKU03589,Ultrabook Canon,Electronica,18,20,2,309107.70
SKU03593,Monitor HP,Electronica,3,5,2,15750.39
SKU03690,Audifonos Gaming MSI,Audio,3,5,2,5696.73
SKU03768,HDD BenQ,Almacenamiento,8,10,2,7559.92
SKU03807,Microfono Corsair,Audio,3,5,2,7725.39
SKU03813,Touchpad LG,Accesorios,8,10,2,9038.80
SKU03871,Mouse BenQ,Accesorios,18,20,2,4800.06
SKU03917,Touchpad Acer,Accesorios,8,10,2,17017.04
SKU03995,Teclado SanDisk,Accesorios,18,20,2,15146.46
SKU03997,Bocina Bluetooth Sony,Audio,3,5,2,10980.09
SKU04041,Teclado SanDisk,Accesorios,13,15,2,14196.52
SKU04427,Monitor Gaming Corsair,Electronica,3,5,2,53110.68
SKU04442,Audifonos Bluetooth WD,Audio,18,20,2,13742.10
SKU04487,Tarjeta Video Logitech,Componentes,13,15,2,225832.10
SKU04492,Teclado Gaming Lenovo,Accesorios,3,5,2,4019.07
SKU04524,Mouse Razer,Accesorios,8,10,2,1668.48
SKU04628,HDD Anker,Almacenamiento,8,10,2,15853.44
SKU04730,Fuente Poder Asus,Componentes,23,25,2,44806.53
SKU04818,Bocina Bluetooth Logitech,Audio,8,10,2,27197.76
SKU04908,Monitor Gaming Apple,Electronica,13,15,2,202528.30
SKU04937,Microfono BenQ,Audio,3,5,2,2009.07
SKU04941,Chromebook Lenovo,Electronica,13,15,2,141272.82
SKU04961,USB Drive Lenovo,Almacenamiento,3,5,2,703.71
SKU04966,HDD Externo MSI,Almacenamiento,8,10,2,10435.92
SKU04996,Teclado Gaming Epson,Accesorios,13,15,2,27198.73
SKU05104,Audifonos LG,Audio,13,15,2,5591.56
SKU05108,Monitor 4K HyperX,Electronica,18,20,2,260644.86
SKU05247,SSD MSI,Almacenamiento,3,5,2,12655.65
SKU05269,NAS HyperX,Almacenamiento,18,20,2,322060.14
SKU05401,USB Drive Asus,Almacenamiento,48,50,2,11888.64
SKU05419,Touchpad Canon,Accesorios,48,50,2,61503.84
SKU05540,Ultrabook,Electronica,23,25,2,385536.58
SKU05554,Bocina Bluetooth Canon,Audio,8,10,2,17393.52
SKU05600,Monitor Gaming Seagate,Electronica,3,5,2,52992.84
SKU05653,Monitor Curvo Dell,Electronica,28,30,2,173174.96
SKU05660,Monitor Curvo Samsung,Electronica,8,10,2,136859.28
SKU05720,Microfono SanDisk,Audio,3,5,2,7810.92
SKU05722,Monitor Gaming BenQ,Electronica,18,20,2,175250.16
SKU05737,Touchpad Sony,Accesorios,8,10,2,13623.20
SKU05750,Chromebook Acer,Electronica,3,5,2,15852.45
SKU05769,Teclado TP-Link,Accesorios,3,5,2,4261.17
SKU05781,MicroSD Epson,Almacenamiento,13,15,2,4148.30
SKU05996,Procesador Dell,Componentes,3,5,2,43801.53
SKU06040,Audifonos TP-Link,Audio,28,30,2,6088.88
SKU06072,Procesador,Componentes,3,5,2,16104.78
SKU06082,NAS Dell,Almacenamiento,3,5,2,25590.39
SKU06089,Audifonos Bluetooth Anker,Audio,23,25,2,8194.67
SKU06095,SSD Externo SanDisk,Almacenamiento,18,20,2,18670.86
SKU06188,Laptop Logitech,Electronica,8,10,2,81169.44
SKU06197,Bocina Bluetooth BenQ,Audio,3,5,2,15390.12
SKU06216,Tarjeta Video Dell,Componentes,18,20,2,330118.92
SKU06250,HDD Acer,Almacenamiento,13,15,2,18417.75
SKU06286,Monitor Gaming Razer,Electronica,23,25,2,445158.10
SKU06336,USB Drive Logitech,Almacenamiento,8,10,2,2536.08
SKU06348,Touchpad Xiaomi,Accesorios,3,5,2,1723.50
SKU06376,Teclado Corsair,Accesorios,3,5,2,1974.06
SKU06391,SSD Logitech,Almacenamiento,23,25,2,60923.55
SKU06472,Touchpad Gigabyte,Accesorios,18,20,2,16855.92
SKU06475,Bocina Bluetooth Dell,Audio,3,5,2,4495.83
SKU06499,HDD Externo HyperX,Almacenamiento,23,25,2,67618.39
SKU06579,Laptop,Electronica,23,25,2,219212.31
SKU06721,SSD Anker,Almacenamiento,48,50,2,86529.12
SKU06745,Fuente Poder BenQ,Componentes,8,10,2,17045.68
SKU06869,Capturadora Video,Video,23,25,2,97735.74
SKU06939,Webcam HD,Video,18,20,2,26013.96
SKU06981,Bocina MSI,Audio,3,5,2,4765.05
SKU06991,MacBook Sony,Electronica,3,5,2,105712.26
SKU07077,SSD Xiaomi,Almacenamiento,18,20,2,61067.16
SKU07181,Monitor Gaming Apple,Electronica,3,5,2,34668.48
SKU07206,Teclado Apple,Accesorios,28,30,2,36846.60
SKU07324,Teclado Mecanico Canon,Accesorios,3,5,2,6805.29
SKU07371,HDD Externo Xiaomi,Almacenamiento,3,5,2,5641.80
SKU07374,SSD WD,Almacenamiento,13,15,2,50321.05
SKU07379,MicroSD Asus,Almacenamiento,8,10,2,4437.12
SKU07383,HDD Externo Xiaomi,Almacenamiento,13,15,2,19195.28
SKU07388,NAS Epson,Almacenamiento,3,5,2,42496.59
SKU07400,Procesador Apple,Componentes,3,5,2,23470.41
SKU07520,Mousepad XL,Accesorios,28,30,2,20459.32
SKU07558,Teclado Gaming Logitech,Accesorios,8,10,2,25995.68
SKU07601,Mouse Gaming LG,Accesorios,3,5,2,4072.77
SKU07610,Teclado Apple,Accesorios,13,15,2,17443.66
SKU07657,Audifonos Gaming Epson,Audio,3,5,2,2430.45
SKU07670,Mouse Ergonomico Seagate,Accesorios,13,15,2,6481.54
SKU07688,Tarjeta Video Dell,Componentes,3,5,2,15601.59
SKU07738,Laptop HyperX,Electronica,8,10,2,100410.08
SKU07846,Touchpad BenQ,Accesorios,18,20,2,33334.38
SKU07894,MicroSD Canon,Almacenamiento,3,5,2,2020.77
SKU07950,Microfono USB Logitech,Audio,13,15,2,7709.65
SKU07959,Microfono USB Canon,Audio,48,50,2,25978.08
SKU08042,HDD TP-Link,Almacenamiento,28,30,2,28834.12
SKU08166,Teclado Corsair,Accesorios,8,10,2,14841.76
SKU08201,USB Drive Logitech,Almacenamiento,18,20,2,3788.46
SKU08212,Tarjeta Video TP-Link,Componentes,48,50,2,1165151.52
SKU08271,Tarjeta Video Seagate,Componentes,13,15,2,81189.03
SKU08297,MicroSD Sony,Almacenamiento,8,10,2,5574.08
SKU08354,Multicontacto,Energia,3,5,2,435.36
SKU08362,Audifonos Sony,Audio,23,25,2,15730.16
SKU08374,Monitor 4K Asus,Electronica,8,10,2,94089.12
SKU08416,Tarjeta Video Corsair,Componentes,8,10,2,154871.04
SKU08417,Procesador SanDisk,Componentes,48,50,2,817421.76
SKU08437,Ultrabook Kingston,Electronica,13,15,2,365690.52
SKU08479,SSD Kingston,Almacenamiento,23,25,2,45817.38
SKU08514,Mouse Samsung,Accesorios,3,5,2,1458.84
SKU08530,Cargador,Accesorios,48,50,2,17399.52
SKU08561,SSD BenQ,Almacenamiento,8,10,2,22687.60
SKU08653,Mouse Anker,Accesorios,3,5,2,888.27
SKU08656,Mousepad,Accesorios,3,5,2,1181.13
SKU08659,MacBook Asus,Electronica,8,10,2,183108.56
SKU08669,Audifonos Bluetooth Kingston,Audio,3,5,2,1714.59
SKU08685,Audifonos Samsung,Audio,48,50,2,19782.24
SKU08731,Teclado Mecanico Lenovo,Accesorios,23,25,2,20158.81
SKU08732,Mouse Ergonomico Samsung,Accesorios,3,5,2,3093.81
SKU08749,iPad,Electronica,8,10,2,174702.88
SKU08755,Teclado Gaming,Accesorios,18,20,2,78327.36
SKU08761,Mouse Ergonomico Sony,Accesorios,8,10,2,2955.60
SKU08772,Toner,Impresion,8,10,2,6218.96
SKU08784,Chromebook LG,Electronica,13,15,2,125314.80
SKU08832,Monitor Gaming Epson,Electronica,3,5,2,33281.97
SKU08855,Laptop Corsair,Electronica,18,20,2,299472.30
SKU08883,MicroSD Corsair,Almacenamiento,23,25,2,7758.59
SKU08944,Monitor Gaming Canon,Electronica,18,20,2,181108.80
SKU08950,MacBook SanDisk,Electronica,13,15,2,544541.53
SKU09039,RAM,Componentes,8,10,2,7492.80
SKU09041,Pantalla Portatil Logitech,Electronica,8,10,2,38919.04
SKU09062,HDD Externo TP-Link,Almacenamiento,8,10,2,8958.80
SKU09069,SSD Externo Corsair,Almacenamiento,8,10,2,24984.88
SKU09125,Stylus Sony,Accesorios,3,5,2,5171.43
SKU09161,Microfono USB Seagate,Audio,48,50,2,28539.36
SKU09177,Teclado Mecanico Acer,Accesorios,13,15,2,12899.64
SKU09240,Monitor Curvo Logitech,Electronica,28,30,2,336066.64
SKU09260,Procesador Asus,Componentes,3,5,2,17475.45
SKU09271,Chromebook Razer,Electronica,3,5,2,19674.57
SKU09414,SSD Sony,Almacenamiento,3,5,2,2956.56
SKU09477,Laptop LG,Electronica,48,50,2,790186.08
SKU09484,Pantalla Portatil Corsair,Electronica,28,30,2,233565.36
SKU09527,Mouse SanDisk,Accesorios,13,15,2,1768.00
SKU09539,Teclado HyperX,Accesorios,23,25,2,12133.88
SKU09545,Bocina Bluetooth Dell,Audio,8,10,2,18119.52
SKU09559,Audifonos Gaming Apple,Audio,3,5,2,7964.43
SKU09599,Router Mesh,Redes,3,5,2,12288.39
SKU09621,Tarjeta Video Kingston,Componentes,23,25,2,334753.27
SKU09646,Procesador SanDisk,Componentes,3,5,2,13390.32
SKU09680,Audifonos Bluetooth Gigabyte,Audio,8,10,2,9581.44
SKU09757,Fuente Poder Corsair,Componentes,23,25,2,27707.18
SKU09779,Teclado Mecanico Acer,Accesorios,13,15,2,46573.28
SKU09793,Monitor Gaming HP,Electronica,28,30,2,183512.00
SKU09865,Barra Sonido Seagate,Audio,3,5,2,24820.83
SKU09877,Pantalla Portatil Logitech,Electronica,3,5,2,10983.63
SKU09885,SSD Externo Sony,Almacenamiento,3,5,2,6473.64
SKU09891,NAS Lenovo,Almacenamiento,3,5,2,16632.15
SKU09921,Laptop HP,Electronica,3,5,2,43453.83
SKU09945,Monitor Curvo Lenovo,Electronica,3,5,2,40701.42
SKU09978,Laptop Seagate,Electronica,3,5,2,55969.35
SKU10000,Bocina Bluetooth Dell,Audio,23,25,2,113905.43
SKU00118,Laptop Logitech,Electronica,19,20,1,358463.31
SKU00151,Barra Sonido SanDisk,Audio,9,10,1,30204.63
SKU00176,Teclado Mecanico Apple,Accesorios,9,10,1,26299.80
SKU00195,Stylus Sony,Accesorios,9,10,1,4966.11
SKU00202,SSD Corsair,Almacenamiento,4,5,1,10536.28
SKU00299,Mouse Corsair,Accesorios,4,5,1,999.48
SKU00334,SSD Externo Apple,Almacenamiento,29,30,1,89501.25
SKU00346,Chromebook Asus,Electronica,9,10,1,67509.09
SKU00366,RAM Asus,Componentes,4,5,1,10280.40
SKU00476,Barra Sonido HyperX,Audio,4,5,1,11041.84
SKU00479,Bocina Bluetooth Lenovo,Audio,14,15,1,9892.96
SKU00489,Cargador Inalambrico,Accesorios,14,15,1,8150.80
SKU00491,SSD SanDisk,Almacenamiento,49,50,1,102890.20
SKU00629,Teclado Mecanico Logitech,Accesorios,4,5,1,12421.72
SKU00649,Mouse Gaming Lenovo,Accesorios,4,5,1,4531.68
SKU00683,Chromebook Kingston,Electronica,19,20,1,106802.04
SKU00712,Laptop Lenovo,Electronica,4,5,1,74706.60
SKU00722,Procesador Anker,Componentes,29,30,1,454144.93
SKU00732,Bocina Bluetooth Lenovo,Audio,9,10,1,28029.69
SKU00938,Bocina Bluetooth MSI,Audio,4,5,1,8498.72
SKU00998,Procesador TP-Link,Componentes,14,15,1,86758.84
SKU01061,MacBook Anker,Electronica,9,10,1,217147.14
SKU01062,Procesador TP-Link,Componentes,9,10,1,75615.21
SKU01070,Chromebook Kingston,Electronica,4,5,1,34888.28
SKU01079,Monitor Curvo Kingston,Electronica,19,20,1,390618.72
SKU01200,MacBook Anker,Electronica,4,5,1,163668.12
SKU01266,Pantalla Portatil,Electronica,19,20,1,51588.80
SKU01393,Microfono USB HP,Audio,49,50,1,83435.73
SKU01453,Laptop Apple,Electronica,14,15,1,247938.60
SKU01492,Monitor WD,Electronica,14,15,1,153733.30
SKU01533,Touchpad Kingston,Accesorios,9,10,1,13673.79
SKU01544,Teclado Mecanico Apple,Accesorios,4,5,1,11430.84
SKU01561,Microfono Lenovo,Audio,4,5,1,15423.52
SKU01735,RAM Anker,Componentes,9,10,1,26859.87
SKU01782,Monitor Gaming Corsair,Electronica,4,5,1,67509.20
SKU01787,Mouse Gaming,Accesorios,19,20,1,25198.56
SKU01818,MacBook Kingston,Electronica,24,25,1,579067.44
SKU01862,Teclado Mecanico Apple,Accesorios,19,20,1,51368.02
SKU01880,Pantalla Portatil Corsair,Electronica,9,10,1,62148.96
SKU01886,HDD Samsung,Almacenamiento,24,25,1,46619.28
SKU01938,Audifonos Gaming Epson,Audio,4,5,1,8148.92
SKU02024,Teclado HP,Accesorios,4,5,1,4594.28
SKU02048,Teclado Mecanico Acer,Accesorios,4,5,1,9418.92
SKU02078,Teclado Gaming,Accesorios,24,25,1,53706.24
SKU02137,Audifonos Bluetooth TP-Link,Audio,4,5,1,6316.80
SKU02148,Audifonos Samsung,Audio,4,5,1,1813.32
SKU02177,Procesador SanDisk,Componentes,4,5,1,17512.48
SKU02227,Teclado Gaming LG,Accesorios,9,10,1,23287.50
SKU02234,Mousepad XL,Accesorios,4,5,1,1515.08
SKU02274,RAM Razer,Componentes,4,5,1,6727.00
SKU02285,Bocina Asus,Audio,49,50,1,13557.81
SKU02316,Teclado Samsung,Accesorios,4,5,1,3003.00
SKU02348,Procesador Xiaomi,Componentes,9,10,1,120138.12
SKU02350,Bocina Asus,Audio,14,15,1,9677.92
SKU02405,Audifonos Logitech,Audio,14,15,1,8463.42
SKU02485,USB Drive Canon,Almacenamiento,4,5,1,671.36
SKU02562,Audifonos BenQ,Audio,49,50,1,16956.94
SKU02563,Capturadora Video,Video,29,30,1,131927.09
SKU02668,MicroSD Anker,Almacenamiento,4,5,1,844.68
SKU02674,Monitor Gaming Corsair,Electronica,19,20,1,180765.05
SKU02695,MicroSD LG,Almacenamiento,19,20,1,6085.32
SKU02722,Notebook WD,Electronica,4,5,1,75506.56
SKU02748,Laptop Acer,Electronica,4,5,1,63961.48
SKU02805,Tarjeta Video HP,Componentes,9,10,1,259291.08
SKU02835,RAM Apple,Componentes,24,25,1,31592.16
SKU02847,Bocina Bluetooth HP,Audio,4,5,1,6139.36
SKU02997,Cartucho Tinta,Impresion,29,30,1,9721.96
SKU03049,Funda Laptop,Accesorios,24,25,1,8291.52
SKU03052,Barra Sonido BenQ,Audio,2,3,1,11187.16
SKU03054,RAM Acer,Componentes,4,5,1,6146.80
SKU03073,Notebook Gigabyte,Electronica,4,5,1,65062.40
SKU03131,Barra Sonido Dell,Audio,4,5,1,18132.92
SKU03133,Monitor Gaming,Electronica,4,5,1,64651.08
SKU03184,Licencia Antivirus,Software,19,20,1,11356.68
SKU03254,Bocina Canon,Audio,9,10,1,7763.85
SKU03356,Monitor 4K Sony,Electronica,19,20,1,315727.56
SKU03400,Mouse Gaming Apple,Accesorios,9,10,1,14053.23
SKU03422,SSD Logitech,Almacenamiento,9,10,1,14826.69
SKU03430,Cargador,Accesorios,9,10,1,3394.44
SKU03510,Laptop Asus,Electronica,24,25,1,693240.96
SKU03580,HDD,Almacenamiento,19,20,1,12221.56
SKU03601,RAM Acer,Componentes,4,5,1,4351.80
SKU03611,HDD Externo Samsung,Almacenamiento,49,50,1,40370.12
SKU03701,Teclado Gaming Gigabyte,Accesorios,24,25,1,55603.20
SKU03712,Fuente Poder Corsair,Componentes,4,5,1,8565.52
SKU03767,Monitor Lenovo,Electronica,14,15,1,58327.78
SKU03773,Audifonos Gaming Acer,Audio,4,5,1,1972.92
SKU03788,MicroSD Seagate,Almacenamiento,4,5,1,2016.76
SKU03802,SSD Asus,Almacenamiento,4,5,1,9316.16
SKU03827,SSD Externo TP-Link,Almacenamiento,4,5,1,17699.72
SKU03844,Ultrabook HP,Electronica,9,10,1,129741.12
SKU03861,Monitor Curvo Gigabyte,Electronica,4,5,1,63572.88
SKU03864,Ultrabook Apple,Electronica,4,5,1,93385.80
SKU03919,Bocina Bluetooth Epson,Audio,4,5,1,8908.24
SKU03933,SSD LG,Almacenamiento,14,15,1,14843.22
SKU03970,Chromebook TP-Link,Electronica,49,50,1,399907.62
SKU04051,Monitor Curvo Xiaomi,Electronica,19,20,1,148037.55
SKU04054,HDD Externo Xiaomi,Almacenamiento,9,10,1,18888.48
SKU04090,Fuente Poder BenQ,Componentes,14,15,1,34055.98
SKU04117,SSD LG,Almacenamiento,9,10,1,18785.34
SKU04220,Mouse Gaming HP,Accesorios,4,5,1,8205.40
SKU04299,MacBook Canon,Electronica,14,15,1,232765.12
SKU04499,Mouse Ergonomico Asus,Accesorios,4,5,1,2952.76
SKU04509,Mousepad XL,Accesorios,4,5,1,2638.48
SKU04521,Bocina BenQ,Audio,9,10,1,14368.68
SKU04601,Microfono USB Logitech,Audio,4,5,1,5989.48
SKU04684,Microfono Logitech,Audio,4,5,1,6305.36
SKU04760,Mouse Gaming HyperX,Accesorios,9,10,1,16552.62
SKU04781,HDD Externo Logitech,Almacenamiento,14,15,1,18738.02
SKU04792,Mouse Logitech,Accesorios,4,5,1,1397.52
SKU04866,Fuente Poder Corsair,Componentes,9,10,1,36483.57
SKU04954,SSD Externo Canon,Almacenamiento,4,5,1,15845.12
SKU04967,Bocina Bluetooth Dell,Audio,24,25,1,72599.28
SKU05056,MicroSD Samsung,Almacenamiento,19,20,1,2179.11
SKU05084,MacBook Asus,Electronica,9,10,1,483749.91
SKU05192,Teclado Epson,Accesorios,19,20,1,12495.16
SKU05284,Audifonos Gaming Logitech,Audio,4,5,1,7439.52
SKU05368,SSD Externo Razer,Almacenamiento,24,25,1,38194.32
SKU05399,Ventilador,Componentes,19,20,1,10154.93
SKU05415,Mouse Dell,Accesorios,4,5,1,1029.48
SKU05442,Stylus WD,Accesorios,19,20,1,19880.27
SKU05473,Laptop Sony,Electronica,4,5,1,81639.88
SKU05480,Monitor Curvo Sony,Electronica,4,5,1,50524.32
SKU05490,Monitor Curvo WD,Electronica,4,5,1,54005.92
SKU05551,Tarjeta Video Epson,Componentes,4,5,1,33749.56
SKU05562,Laptop HyperX,Electronica,4,5,1,41481.84
SKU05626,Procesador Sony,Componentes,29,30,1,526553.87
SKU05671,MicroSD Logitech,Almacenamiento,9,10,1,4000.32
SKU05677,Mouse Seagate,Accesorios,4,5,1,837.76
SKU05680,Microfono USB HyperX,Audio,4,5,1,7344.32
SKU05699,USB Drive Corsair,Almacenamiento,14,15,1,4579.26
SKU05763,Audifonos Gaming Acer,Audio,4,5,1,3862.08
SKU05840,Monitor Curvo Razer,Electronica,4,5,1,30823.20
SKU05993,Fuente Poder Asus,Componentes,4,5,1,8282.68
SKU06117,NAS Logitech,Almacenamiento,9,10,1,100823.40
SKU06139,Laptop TP-Link,Electronica,9,10,1,169810.38
SKU06200,Stylus Anker,Accesorios,9,10,1,20801.25
SKU06252,Pantalla Portatil Anker,Electronica,9,10,1,41030.10
SKU06290,Monitor Curvo Corsair,Electronica,14,15,1,169747.06
SKU06341,Chromebook HP,Electronica,4,5,1,27954.16
SKU06423,Bocina Bluetooth Epson,Audio,9,10,1,25312.41
SKU06544,Touchpad LG,Accesorios,9,10,1,14266.26
SKU06559,Ultrabook MSI,Electronica,24,25,1,422840.16
SKU06560,Teclado Mecanico Asus,Accesorios,9,10,1,12515.40
SKU06568,Notebook LG,Electronica,14,15,1,241525.48
SKU06692,Laptop Razer,Electronica,9,10,1,83457.09
SKU06781,Bocina Bluetooth,Audio,49,50,1,79204.09
SKU06806,Bocina Bluetooth HyperX,Audio,4,5,1,7252.76
SKU06866,Audifonos TP-Link,Audio,9,10,1,5986.89
SKU06870,Mouse Ergonomico Seagate,Accesorios,49,50,1,29112.86
SKU06932,Mouse Ergonomico Epson,Accesorios,24,25,1,18041.28
SKU06962,Teclado Gaming TP-Link,Accesorios,4,5,1,11510.16
SKU07001,Notebook Lenovo,Electronica,9,10,1,126686.07
SKU07027,Tarjeta Video Gigabyte,Componentes,24,25,1,132949.92
SKU07059,Tarjeta Video Corsair,Componentes,9,10,1,79672.77
SKU07069,SSD BenQ,Almacenamiento,49,50,1,139945.96
SKU07081,Mouse Dell,Accesorios,9,10,1,1127.88
SKU07097,HDD Acer,Almacenamiento,9,10,1,5780.52
SKU07130,Fuente Poder Acer,Componentes,4,5,1,5641.52
SKU07228,Gabinete,Componentes,49,50,1,80570.21
SKU07309,Laptop WD,Electronica,4,5,1,47887.80
SKU07313,Laptop Asus,Electronica,4,5,1,51531.64
SKU07350,Chromebook HP,Electronica,4,5,1,23305.40
SKU07529,Mouse Ergonomico HP,Accesorios,29,30,1,20445.58
SKU07584,USB Drive Samsung,Almacenamiento,9,10,1,1591.38
SKU07613,Mouse TP-Link,Accesorios,9,10,1,1523.52
SKU07645,HDD Samsung,Almacenamiento,19,20,1,21667.03
SKU07649,Mouse Gaming Sony,Accesorios,4,5,1,7529.60
SKU07681,NAS SanDisk,Almacenamiento,49,50,1,1011506.02
SKU07768,Touchpad Apple,Accesorios,14,15,1,29007.16
SKU07792,Stylus Acer,Accesorios,19,20,1,23418.26
SKU07809,Barra Sonido Dell,Audio,4,5,1,17288.44
SKU07825,RAM TP-Link,Componentes,4,5,1,5870.44
SKU07842,Laptop WD,Electronica,49,50,1,877257.78
SKU07870,Bocina Acer,Audio,9,10,1,20908.71
SKU07908,MicroSD Corsair,Almacenamiento,24,25,1,3178.80
SKU07927,Ultrabook Samsung,Electronica,14,15,1,417531.80
SKU07989,Barra Sonido TP-Link,Audio,4,5,1,24266.68
SKU08078,Audifonos Kingston,Audio,4,5,1,2525.04
SKU08103,Audifonos Gaming Xiaomi,Audio,9,10,1,20395.35
SKU08143,Audifonos Gaming Anker,Audio,19,20,1,31778.07
SKU08171,Capturadora Video,Video,4,5,1,15714.84
SKU08194,Monitor Gaming SanDisk,Electronica,24,25,1,262231.92
SKU08196,Teclado Sony,Accesorios,4,5,1,4062.68
SKU08282,Mouse Ergonomico Acer,Accesorios,4,5,1,3354.28
SKU08318,MicroSD Dell,Almacenamiento,49,50,1,26312.51
SKU08332,SSD Externo LG,Almacenamiento,14,15,1,69211.80
SKU08462,Mouse Gaming,Accesorios,29,30,1,45958.62
SKU08472,Microfono Apple,Audio,4,5,1,4181.92
SKU08475,Monitor HyperX,Electronica,19,20,1,94912.41
SKU08487,Teclado WD,Accesorios,19,20,1,33391.36
SKU08494,Monitor Gaming Logitech,Electronica,29,30,1,312802.12
SKU08515,Teclado WD,Accesorios,9,10,1,5498.10
SKU08516,Touchpad Apple,Accesorios,19,20,1,18028.15
SKU08534,Touchpad MSI,Accesorios,24,25,1,19063.68
SKU08560,Touchpad WD,Accesorios,9,10,1,7181.19
SKU08733,HDD Canon,Almacenamiento,14,15,1,8653.82
SKU08812,Ultrabook MSI,Electronica,14,15,1,326550.28
SKU08863,Notebook Anker,Electronica,14,15,1,200035.08
SKU08896,Ultrabook Corsair,Electronica,9,10,1,104059.44
SKU09058,Monitor Gaming Sony,Electronica,4,5,1,38194.24
SKU09065,Teclado Gaming Samsung,Accesorios,49,50,1,198599.94
SKU09093,RAM Xiaomi,Componentes,14,15,1,25726.96
SKU09202,Monitor 4K Asus,Electronica,9,10,1,177316.65
SKU09206,RAM Lenovo,Componentes,24,25,1,41619.36
SKU09275,Adaptador USB,Cables,4,5,1,1485.52
SKU09329,Bocina Bluetooth Apple,Audio,9,10,1,19754.91
SKU09338,SSD Apple,Almacenamiento,19,20,1,42857.73
SKU09396,HDD Externo WD,Almacenamiento,4,5,1,6810.20
SKU09417,SSD Externo Sony,Almacenamiento,29,30,1,64335.34
