sku,nombre,categoria,precio,stock,stock_minimo
SKU08972,Microfono USB SanDisk,Audio,1774.82,41,50
SKU08973,Bocina,Audio,1470.95,26,15
SKU08974,Microfono,Audio,1031.89,57,30
SKU08975,MicroSD LG,Almacenamiento,296.30,119,50
SKU08976,Tarjeta Video Sony,Componentes,17026.64,16,25
SKU08977,Regulador,Energia,257.58,76,30
SKU08978,MacBook HyperX,Electronica,34694.67,0,10
SKU08979,SSD Xiaomi,Almacenamiento,2965.40,66,25
SKU08980,Teclado Gaming SanDisk,Accesorios,2010.93,2,20
SKU08981,Audifonos Lenovo,Audio,585.46,30,10
SKU08982,Audifonos Bluetooth HP,Audio,1042.38,2,5
SKU08983,MicroSD HyperX,Almacenamiento,861.25,2,25
SKU08984,Lampara Escritorio,Accesorios,1226.88,12,15
SKU08985,Cargador,Accesorios,408.87,???,10
SKU08986,Teclado Mecanico Corsair,Accesorios,2730.48,64,50
SKU08987,Ultrabook,Electronica,24607.07,6,15
SKU08988,Chromebook Razer,Electronica,5504.12,1,5
SKU08989,Bocina Bluetooth,Audio,3406.11,52,20
SKU08990,Teclado SanDisk,Accesorios,1175.75,30,10
SKU08991,Microfono USB Gigabyte,Audio,896.32,5,30
SKU08992,Funda Laptop,Accesorios,684.48,16,25
SKU08993,Laptop Seagate,Electronica,21659.58,6,5
SKU08994,Tarjeta Video HP,Componentes,12..5,27,10
SKU08995,Audifonos Gaming WD,Audio,1485.12,29,15
SKU08996,Ultrabook Corsair,Electronica,17782.64,10,5
SKU08997,HDD Externo Logitech,Almacenamiento,2528.84,1,10
SKU08998,Audifonos Bluetooth Sony,Audio,2897.07,80,30
SKU08999,Bocina Bluetooth Anker,Audio,3185.93,63,25
SKU09000,Barra Sonido LG,Audio,1623.16,46,30
SKU09001,Mouse Ergonomico MSI,Accesorios,335.41,21,25
SKU09002,Touchpad Sony,Accesorios,1072.92,40,20
SKU09003,Teclado Mecanico Apple,Accesorios,810.53,15,15
SKU09004,MicroSD Lenovo,Almacenamiento,282.92,6,25
SKU09005,Mouse Gaming Kingston,Accesorios,1012.29,14,30
SKU09006,Monitor Asus,Electronica,5446.90,102
SKU09007,Teclado Mecanico Asus,Accesorios,2257.58,22,50
SKU09008,NAS BenQ,Almacenamiento,10300.57,38,20,#REF!,mil,cien
SKU09009,Monitor HP,Electronica,6658.70,7,15
SKU09010,Barra Sonido Dell,Audio,5360.58,88,50
SKU09011,Stylus Asus,Accesorios,1496.51,43,25
SKU09012,Mouse SanDisk,Accesorios,172.59,96,50
SKU09013,NAS WD,Almacenamiento,8522.66,0,10
SKU09014,Teclado HP,Accesorios,1159.14,51,20
SKU09015,Microfono SanDisk,Audio,2444.86,cien,20
SKU09016,MacBook Razer,Electronica,43583.88,6,30
SKU09017,Bocina HP,Audio,929.24,37,30
SKU09018,Teclado Kingston,Accesorios,1021.34,38,30
SKU09019,MicroSD Samsung,Almacenamiento,121.77,6,10
SKU09020,NAS HyperX,Almacenamiento,7471.32,11,5
SKU09021,Teclado LG,Accesorios,cien,71,25
SKU09022,Microfono HP,Audio,1602.44,22,10
SKU09023,Stylus Logitech,Accesorios,1641.33,22,50
SKU09024,RAM Anker,Componentes,2455.50,5,10
SKU09025,Audifonos Bluetooth Dell,Audio,1264.67,20,10
SKU09026,Audifonos Bluetooth Dell,Audio,679.26,27,10
SKU09027,Procesador Lenovo,Componentes,7278.48,70,50
SKU09028,Mouse Gaming LG,Accesorios,1570.02,147,50
SKU09029,Teclado Gaming Canon,Accesorios,2567.41,INVALIDO,50
SKU09030,Laptop WD,Electronica,9952.66,24,15
SKU09031,Audifonos Kingston,Audio,577.48,46,20
SKU09032,Monitor Gaming HyperX,Electronica,17572.58,14,5
SKU09033,RAM Seagate,Componentes,2240.65,3,10
SKU09034,SSD Externo Gigabyte,Almacenamiento,3236.12,15,25,mil,N/A
SKU09035,Teclado HyperX,Accesorios,1698.76,29,15
SKU09036,Ultrabook Asus,Electronica,21964.87,1,10
SKU09037,MicroSD Kingston,Almacenamiento,143.69,55,50
SKU09038,Monitor Xiaomi,Electronica,6364.74
SKU09039,RAM,Componentes,936.60,8,10
SKU09040,NAS Gigabyte,Almacenamiento,7598.55,6,50
SKU09041,Pantalla Portatil Logitech,Electronica,4864.88,8,10
SKU09042,Teclado Kingston,Accesorios,952.66,52,50
SKU09043,RAM Anker,Componentes,2887.19,23,10
SKU09044,Chromebook Razer,Electronica,-,9,5
SKU09045,SSD Externo Gigabyte,Almacenamiento,4552.62,56,25
SKU09046,HDD Lenovo,Almacenamiento,2795.34,40,25
SKU09047,USB Drive HP,Almacenamiento,124.45,89,50
SKU09048,Procesador Kingston,Componentes,6925.40,113,50
SKU09049,Pantalla Portatil,Electronica,7327.17,9,20
SKU09050,RAM BenQ,Componentes,1806.35,3,10
SKU09051,Monitor Gaming LG,Electronica,14046.72,11,10
SKU09052,Mouse Razer,Accesorios,240.79,14,20
SKU09053,Audifonos Gaming Lenovo,Audio,2489.12,84,$100
SKU09054,Chromebook HP,Electronica,11462.41,4,30
SKU09055,Procesador SanDisk,Componentes,16393.69,14,20
SKU09056,Mouse Gaming Epson,Accesorios,1274.46,36,15
SKU09057,Teclado Canon,Accesorios,809.98,TBD,15
SKU09058,Monitor Gaming Sony,Electronica,9548.56,4,5
SKU09059,Teclado HP,Accesorios,732.12,98,50
SKU09060,NAS Corsair,Almacenamiento,5046.60,30,10
SKU09061,Teclado Corsair,Accesorios,1532.25,23,20
SKU09062,HDD Externo TP-Link,Almacenamiento,1119.85,8,10
SKU09063,RAM Dell,Componentes, ,46,25
SKU09064,Bocina Bluetooth Logitech,Audio,1496.54,12,15
SKU09065,Teclado Gaming Samsung,Accesorios,4053.06,49,50
SKU09066,Teclado Mecanico LG,Accesorios,1791.96,-,10
SKU09067,MicroSD Epson,Almacenamiento,609.02,vacio,25
SKU09068,Mouse Gaming Gigabyte,Accesorios,1141.07,16,25
SKU09069,SSD Externo Corsair,Almacenamiento,3123.11,8,10
SKU09070,MacBook,Electronica,26229.96,2,25
SKU09071,Tarjeta Video WD,Componentes,6962.42,0,15
SKU09072,Adaptador WiFi,Redes,614.83,53,50
SKU09073,Audifonos Bluetooth Canon,Audio,838.47,23,15
SKU09074,SSD TP-Link,Almacenamiento,1762.13, ,30
SKU09075,Camara Seguridad,Video,1140.15,13,30
SKU09076,Touchpad Anker,Accesorios,1733.38,6,5
SKU09077,Ultrabook SanDisk,Electronica,24136.61,68,30
SKU09078,Hub USB,Cables,747.05,80,50
SKU09079,Microfono USB BenQ,Audio,1475.50,14,10
SKU09080,Audifonos Bluetooth HP,Audio,2220.29,5,15
SKU09081,Laptop,Electronica,24125.42,9,20
SKU09082,Bocina LG,Audio,326.65,27,10
SKU09083,MicroSD WD,Almacenamiento,554.78,28,20
SKU09084,Disipador,Componentes,1139.86,17,20
SKU09085,Audifonos Dell,Audio,199.34,53,30
SKU09086,Audifonos Gaming Samsung,Audio,2116.65,6,5
SKU09087,Stylus Seagate,Accesorios,1570.10,6,25
SKU09088,Notebook Canon,Electronica,16740.20,71,30
SKU09089,HDD TP-Link,Almacenamiento,2336.85,5,20
SKU09090,Bocina MSI,Audio,657.29,11,25
SKU09091,MicroSD Samsung,Almacenamiento,375.57,7,NaN
SKU09092,Chromebook Samsung,Electronica,6448.17,17,20
SKU09093,RAM Xiaomi,Componentes,1837.64,14,15
SKU09094,Monitor 4K Seagate,Electronica,14087.39,6,15
SKU09095,Monitor Curvo HP,Electronica,10936.69,40,25
SKU09096,Teclado Gaming Xiaomi,Accesorios,2691.80,7,5
SKU09097,Procesador Samsung,Componentes,6743.83,43,25
SKU09098,Router,Redes,1513.87,2,20
SKU09099,MicroSD TP-Link,Almacenamiento,164.56,11,5,#REF!,pendiente
SKU09100,Ultrabook Acer,Electronica,20612.93,87,30
SKU09101,Monitor 4K BenQ,Electronica,24183.38,8,20
SKU09102,RAM Gigabyte,Componentes,2948.53,7,30
SKU09103,HDD Corsair,Almacenamiento,2335.79,14,30
SKU09104,RAM Kingston,Componentes,828.56,29,25
SKU09105,Touchpad Apple,Accesorios,1800.55,102,50
SKU09106,Monitor 4K Lenovo,Electronica,27338.85,12,15
SKU09107,Monitor Sony,Electronica,muchos,12,30
SKU09108,Pantalla Portatil MSI,Electronica,4361.11,15,30
SKU09109,RAM Apple,Componentes,832.47,19,25,pendiente
SKU09110,Monitor 4K WD,Electronica,22095.89,44,20
SKU09111,Monitor Gaming Razer,Electronica,9901.37,1,20
SKU09112,MicroSD Seagate,Almacenamiento,766.13,17,30
SKU09113,HDD Externo,Almacenamiento,2259.37,34,15,---,sin_dato,mil
SKU09114,Touchpad MSI,Accesorios,1327.71,70,50
SKU09115,Mouse Gaming BenQ,Accesorios,1226.99,40,15
SKU09116,RAM Canon,Componentes,2728.26,0,None
SKU09117,Audifonos Xiaomi,Audio,577.84,26,20
SKU09118,Smartwatch,Electronica,5471.75,23,15
SKU09119,Touchpad HyperX,Accesorios,1334.68,56,25
SKU09120,Mouse Gaming BenQ,Accesorios
SKU09121,HDD TP-Link,Almacenamiento,975.00,23,20
SKU09122,Audifonos Bluetooth Seagate,Audio,1425.11,4,50
SKU09123,Chromebook BenQ,Electronica,6550.89,2,25
SKU09124,Microfono USB Samsung,Audio,1745.63,36,15
SKU09125,Stylus Sony,Accesorios,1723.81,3,5
SKU09126,Teclado Acer,Accesorios,1052.05,2,5
SKU09127,Chromebook Epson,Electronica,6273.32,9,5
SKU09128,RAM BenQ,Componentes,1500.20,38,15
SKU09129,HDD Seagate,Almacenamiento,1727.61,65,25
SKU09130,Mouse SanDisk,Accesorios,249.94,6,5
SKU09131,MacBook SanDisk,Electronica,34971.96,2,30
SKU09132,Monitor Gaming SanDisk,Electronica,6086.99,7,15
SKU09133,Procesador Kingston,Componentes,5337.90,24,15
SKU09134,MacBook Canon,Electronica,36243.31,2,10
SKU09135,Notebook BenQ,Electronica,9437.57,14,None
SKU09136,MicroSD Asus,Almacenamiento,485.50,7,25
SKU09137,Laptop Sony,Electronica,10279.09,39,15
SKU09138,Audifonos Seagate,Audio,676.45,27,10
SKU09139,SSD Lenovo,Almacenamiento,1773.77,52,20
SKU09140,SSD Lenovo,Almacenamiento,TBD,90,50
SKU09141,Audifonos Gaming MSI,Audio,616.74,51,20
SKU09142,Teclado Epson,Accesorios,651.46,42,30
SKU09143,Teclado Gaming MSI,Accesorios,3574.86,25,25
SKU09144,Laptop Apple,Electronica,17695.91,15,5
SKU09145,Monitor Curvo SanDisk,Electronica,10902.96,15,15
SKU09146,HDD,Almacenamiento,842.10,53,20
SKU09147,MacBook SanDisk,Electronica,23193.00,16,25
SKU09148,USB Drive HP,Almacenamiento,201.67,60,20
SKU09149,Audifonos Gaming MSI,Audio,1532.40,11,5
SKU09150,USB Drive Anker,Almacenamiento,171.82,30,20
SKU09151,Monitor Gaming Anker,Electronica
SKU09152,Chromebook MSI,Electronica,11410.05,9,15
SKU09153,HDD Kingston,Almacenamiento,2278.34,54,25
SKU09154,Chromebook LG,Electronica,10472.36,75,30
SKU09155,NAS Kingston,Almacenamiento,8794.17,???,50
SKU09156,MacBook Sony,Electronica,52260.93,138,50
SKU09157,Mouse Gigabyte,Accesorios,385.87,36,30
SKU09158,HDD Externo LG,Almacenamiento,1788.80,19,25
SKU09159,Chromebook BenQ,Electronica,10854.00,5,25
SKU09160,Notebook Logitech,Electronica,13925.10,17,30
SKU09161,Microfono USB Seagate,Audio,594.57,48,50
SKU09162,Audifonos Gigabyte,Audio,648.77,64,25
SKU09163,Monitor Curvo TP-Link,Electronica,8509.24,53,50
SKU09164,Mouse Ergonomico Sony,Accesorios,998.94,73,25
SKU09165,Laptop Canon,Electronica,21318.14,39,15
SKU09166,Audifonos Gaming LG,Audio,740.23,10,15
SKU09167,Tarjeta Video Lenovo,Componentes,10793.72,43,15
SKU09168,Bocina Bluetooth Asus,Audio,1298.08,24,10
SKU09169,Microfono USB SanDisk,Audio,2169.46,27,30
SKU09170,MicroSD HyperX,Almacenamiento,629.52,117,N/A
SKU09171,Monitor Dell,Electronica,4753.76,50,25
SKU09172,Barra Sonido MSI,Audio,7454.98,9,5
SKU09173,Mouse Xiaomi,Accesorios,173.85,20,20
SKU09174,Cartucho Tinta,Impresion,367.47,40,20, ,TBD
SKU09175,Ultrabook HP,Electronica,17223.75,14,10
SKU09176,Audifonos Bluetooth LG,Audio,3129.69,11,5
SKU09177,Teclado Mecanico Acer,Accesorios,992.28,13,15
SKU09178,Notebook Seagate,Electronica,11609.96,27,10
SKU09179,Audifonos BenQ,Audio,357.25,3,15
SKU09180,Monitor Curvo Seagate,Electronica,16298.89,9,20
SKU09181,Monitor Gaming Lenovo,Electronica,18931.01,133,50
SKU09182,SSD BenQ,Almacenamiento,2971.64,15,5
SKU09183,MacBook HP,Electronica,38693.07,9,15
SKU09184,HDD Sony,Almacenamiento,745.85,???,15
SKU09185,Stylus Lenovo,Accesorios,-,23,50
SKU09186,Mouse Kingston,Accesorios,400.57,16,10
SKU09187,Procesador Dell,Componentes,2415.11,33,15
SKU09188,Notebook SanDisk,Electronica,21278.91,20,25
SKU09189,Touchpad Gigabyte,Accesorios,1592.25,1,20
SKU09190,Microfono USB Xiaomi,Audio,1202.80,28,25
SKU09191,Procesador Lenovo,Componentes,3120.96,2,5
SKU09192,Teclado Gaming MSI,Accesorios,3017.25,7,15
SKU09193,Audifonos Kingston,Audio,cien,9,10
SKU09194,Smartwatch,Electronica,4310.18,9,20
SKU09195,Teclado Corsair,Accesorios,1524.00,16,10,abc,pendiente
SKU09196,Monitor 4K TP-Link,Electronica,7175.74,14,20
SKU09197,Mouse Samsung,Accesorios,367.07,27,20
SKU09198,MacBook Samsung,Electronica,21102.11,33,15
SKU09199,Audifonos Gigabyte,Audio,736.35,51,abc
SKU09200,Audifonos Bluetooth Seagate,Audio,1697.69,55,30
SKU09201,SSD Externo HyperX,Almacenamiento,2549.62,18,15
SKU09202,Monitor 4K Asus,Electronica,19701.85,9,10
SKU09203,Microfono HP,Audio,INVALIDO,2,5
SKU09204,Monitor Curvo TP-Link,Electronica
SKU09205,Teclado Mecanico Xiaomi,Accesorios,958.33,49,30
SKU09206,RAM Lenovo,Componentes,1734.14,24,25
SKU09207,MacBook SanDisk,Electronica,43027.12,---,25
SKU09208,Ultrabook Samsung,Electronica,cien,2,20
SKU09209,Mouse Apple,Accesorios,458.36,27,25
SKU09210,NAS BenQ,Almacenamiento,16623.44,78,30
SKU09211,Mouse LG,Accesorios,303.25,12,20
SKU09212,Teclado Mecanico Sony,Accesorios,1130.85,7,15
SKU09213,Mouse Ergonomico Epson,Accesorios,584.06,127,50
SKU09214,Mouse Gaming Kingston,Accesorios,385.13,63,30
SKU09215,Teclado HP,Accesorios,374.47,9,50
SKU09216,Audifonos Bluetooth,Audio,960.55,73,50
SKU09217,Touchpad Sony,Accesorios,2169.96,6,25
SKU09218,NAS Samsung,Almacenamiento,8688.99,4,15
SKU09219,Teclado HP,Accesorios,877.40,35,20,abc
SKU09220,Laptop BenQ,Electronica,19141.12,57,25,---,N/A
SKU09221,NAS Logitech,Almacenamiento,13573.74,1,5
SKU09222,Microfono Kingston,Audio,1484.08,9,20
SKU09223,Tarjeta Video Acer,Componentes,6217.39,54,20
SKU09224,Fuente Poder,Componentes,3095.02,inf,50
SKU09225,Tarjeta Video Asus,Componentes,4537.56,31,25
SKU09226,Monitor TP-Link,Electronica,9523.26,54,50
SKU09227,RAM,Componentes,924.50,60,20
SKU09228,NAS Acer,Almacenamiento,14825.60, ,5
SKU09229,Laptop Corsair,Electronica,23015.69,42,20
SKU09230,NAS HP,Almacenamiento,10157.95,12,10,abc,N/A
SKU09231,Procesador Lenovo,Componentes,10863.98,31,15
SKU09232,Bocina Asus,Audio,1672.70,42,20
SKU09233,Monitor Curvo Epson,Electronica,14268.00,2,5
SKU09234,Teclado Gaming MSI,Accesorios,3506.07,86,30
SKU09235,Monitor Curvo Canon,Electronica,20363.86
SKU09236,Monitor Gaming HyperX,Electronica,9679.86,12,30
SKU09237,Pantalla Portatil Gigabyte,Electronica,8827.45,59,20
SKU09238,Teclado Gaming MSI,Accesorios,1522.99,21,10
SKU09239,Docking Station,Cables,6440.16,80,30
SKU09240,Monitor Curvo Logitech,Electronica,12002.38,28,30
SKU09241,Mouse,Accesorios,478.98,3,25
SKU09242,Mouse Ergonomico Razer,Accesorios,618.09,error,30
SKU09243,HDD Externo Lenovo,Almacenamiento,3858.34,1,50
SKU09244,Ultrabook Lenovo,Electronica,19252.03,52,30
SKU09245
SKU09246,Bocina Kingston,Audio,1700.09,41,15
SKU09247,Audifonos Corsair,Audio,597.27,15,15
SKU09248,Mouse LG,Accesorios,304.62,54,error
SKU09249,SSD Externo Samsung,Almacenamiento,3088.44,3,10
SKU09250,Touchpad LG,Accesorios,1068.28,27,50
SKU09251,Mouse Gaming Epson,Accesorios,1564.98,12,15
SKU09252,Bocina Bluetooth MSI,Audio,2127.76,23,10
SKU09253,Stylus Dell,Accesorios,1199.11,67,30
SKU09254,Teclado Gaming Epson,Accesorios,1609.85,33,30
SKU09255,Chromebook Gigabyte,Electronica,12976.68,10,20
SKU09256,Audifonos Gaming Logitech,Audio,1921.88,65,25
SKU09257,Bocina Gigabyte,Audio,1458.03,55,50,N/A
SKU09258,Procesador Sony,Componentes,3803.30,22,25
SKU09259,Microfono USB HP,Audio,569.42,6,5
SKU09260,Procesador Asus,Componentes,5825.15,3,5
SKU09261,Procesador Kingston,Componentes,7451.05,5,10
SKU09262,Teclado Gaming HP,Accesorios,4864.50,11,50
SKU09263,SSD TP-Link,Almacenamiento,2496.46,26,10
SKU09264,USB Drive Lenovo,Almacenamiento,170.78,27,15
SKU09265,Monitor Gaming MSI,Electronica,8319.62,22,30
SKU09266,Bocina Bluetooth Asus,Audio,970.60,8,30
SKU09267,HDD,Almacenamiento,1020.56,49,20
SKU09268,Mouse Ergonomico Canon,Accesorios,1145.41,INVALIDO,15
SKU09269,HDD Seagate,Almacenamiento,967.70,17,20
SKU09270,NAS Dell,Almacenamiento,18698.13,6,30
SKU09271,Chromebook Razer,Electronica,6558.19,3,5
SKU09272,Audifonos Apple,Audio,577.89,20,10
SKU09273,SSD TP-Link,Almacenamiento,2482.31,21,20
SKU09274,Cable Ethernet,Redes,52.03,72,30
SKU09275,Adaptador USB,Cables,371.38,4,5
SKU09276,Mouse Gaming Epson,Accesorios,936.34,7,inf
SKU09277,Fuente Poder Corsair,Componentes,1741.97,3,10
SKU09278,MicroSD Corsair,Almacenamiento,512.56,1,10
SKU09279,Microfono USB Lenovo,Audio,954.69,22,30
SKU09280,Audifonos Gaming Acer,Audio,469.47,76,50
SKU09281,RAM TP-Link,Componentes,554.87,10,15
SKU09282,SSD Externo WD,Almacenamiento,4850.02,119,50
SKU09283,Mouse HyperX,Accesorios,296.93,36,15
SKU09284,Laptop Lenovo,Electronica,10977.61,11,15
SKU09285,RAM TP-Link,Componentes,1133.27,29,10
SKU09286,Teclado Razer,Accesorios,465.65,11,20
SKU09287,Monitor Gigabyte,Electronica,11018.91,5,5
SKU09288,Mouse Ergonomico SanDisk,Accesorios,816.32,1,5,-
SKU09289,SSD Externo Samsung,Almacenamiento,2622.39,40,15
SKU09290,Procesador Lenovo,Componentes,3110.69,4,10
SKU09291,Pantalla Portatil Gigabyte,Electronica,3339.95,42,15
SKU09292,Touchpad Epson,Accesorios,998.57,21,15
SKU09293,Bocina Bluetooth Epson,Audio,3037.16,7,25
SKU09294,Audifonos Gaming Dell,Audio,721.81,144,50
SKU09295,Pantalla Portatil Lenovo,Electronica,6127.46,0,5
SKU09296,SSD Externo MSI,Almacenamiento,1297.91,31,15
SKU09297,Microfono Sony,Audio,911.26,15,10
SKU09298,Touchpad Acer,Accesorios,1710.49,1,10
SKU09299,Bocina Dell,Audio,861.81,13,20
SKU09300,Chromebook,Electronica,9390.16,17,15
SKU09301,HDD Gigabyte,Almacenamiento,2969.32,44,20
SKU09302,Bocina MSI,Audio,1528.50,0,25
SKU09303,Stylus Dell,Accesorios,1669.50,2,15
SKU09304,Monitor Curvo Razer,Electronica,10123.31,15,10
SKU09305,Teclado Mecanico Seagate,Accesorios,1838.74,8,15
SKU09306,RAM Asus,Componentes,2722.00,16,50
SKU09307,Barra Sonido Gigabyte,Audio,4713.76,56,25
SKU09308,Fuente Poder Epson,Componentes,3618.93,5,20
SKU09309,Monitor Samsung,Electronica,4474.42,24,30
SKU09310,SSD Anker,Almacenamiento,1206.52,5,20
SKU09311,NAS Epson,Almacenamiento,17885.64,5,25
SKU09312,Pantalla Portatil Canon,Electronica,9267.40,67,30
SKU09313,HDD Externo Corsair,Almacenamiento,2804.98,8,25
SKU09314,Audifonos Bluetooth,Audio,862.54,28,25
SKU09315,MacBook LG,Electronica,36184.93,2,10
SKU09316,Chromebook Sony,Electronica,8817.77,2,5
SKU09317,NAS Seagate,Almacenamiento,21023.27,16,10
SKU09318,Barra Sonido Corsair,Audio,1935.78,37,20
SKU09319,Monitor Gaming Kingston,Electronica,10625.31,76,30
SKU09320,SSD Sony,Almacenamiento,3468.93,13,5
SKU09321,HDD Externo Epson,Almacenamiento,2288.14,28,50
SKU09322,Tarjeta Video Lenovo,Componentes,10652.97,146,50
SKU09323,Stylus SanDisk,Accesorios,652.70,32,25
SKU09324,Monitor Logitech,Electronica,7641.77,10,5
SKU09325,Mouse Gaming HyperX,Accesorios,1090.32,32,20
SKU09326,Teclado Gaming LG,Accesorios,2149.85,5,10
SKU09327,Pantalla Portatil Anker,Electronica,5706.95,6,30
SKU09328,Touchpad LG,Accesorios,1276.32,37,20
SKU09329,Bocina Bluetooth Apple,Audio,2194.99,9,10
SKU09330,Barra Sonido Sony,Audio,3882.86,12,10
SKU09331,Teclado Mecanico TP-Link,Accesorios,943.51,85,30
SKU09332,Audifonos Bluetooth HP,Audio,1817.27,122,50
SKU09333,Monitor Curvo HP,Electronica,15070.70,22,30
SKU09334,Webcam 4K,Video,1288.37,4,10
SKU09335,Fuente Poder Epson,Componentes,1253.91,38,20
SKU09336,Microfono USB Asus,Audio,1141.44,44,25
SKU09337,Touchpad Anker,Accesorios,1979.31,46,pendiente
SKU09338,SSD Apple,Almacenamiento,2255.67,19,20
SKU09339,Silla Gaming,Gaming,3247.15,45,20
SKU09340,Audifonos Gaming Sony,Audio,2494.66,124,50
SKU09341,RAM Gigabyte,Componentes,2170.60,36,25
SKU09342,Mouse Ergonomico Canon,Accesorios,1045.59,0,5
SKU09343,Touchpad Samsung,Accesorios,1177.43,26,25
SKU09344,Tarjeta Video Razer,Componentes,19666.60,4,10
SKU09345,Stylus WD,Accesorios,1113.41,12,5
SKU09346,Bocina Samsung,Audio,1572.63,19,25
SKU09347,Mouse Gaming Dell,Accesorios,915.25,35,50
SKU09348
SKU09349,Monitor 4K Anker,Electronica,15515.60,10,15
SKU09350,Bocina Bluetooth Logitech,Audio,2513.56,1,5
SKU09351,Notebook Kingston,Electronica,11890.89,2,10
SKU09352,Audifonos Gaming HP,Audio,865.68,71,25
SKU09353,Teclado Mecanico Samsung,Accesorios,3622.33,inf,25
SKU09354,Audifonos Bluetooth Logitech,Audio,565.43,38,50
SKU09355,Teclado Gaming HP,Accesorios,3892.30,39,30
SKU09356,Bocina Razer,Audio,1677.93,68,30
SKU09357,Mouse Acer,Accesorios,299.46,47,30
SKU09358,Bocina Bluetooth MSI
SKU09359,Pantalla Portatil Logitech,Electronica,muchos,10,15
SKU09360,Audifonos Gaming Samsung,Audio,1794.82,5,15
SKU09361,MicroSD Corsair,Almacenamiento,292.07,54,20
SKU09362,Ultrabook Acer,Electronica,25649.11,1,5
SKU09363,Teclado Gaming HyperX,Accesorios,3526.84,2,5
SKU09364,Audifonos SanDisk,Audio,423.50,85,30
SKU09365,MacBook Sony,Electronica,31871.64,13,30,???,
SKU09366,USB Drive BenQ,Almacenamiento,111.89,0,25
SKU09367,HDD Logitech,Almacenamiento,1523.85,143,50
SKU09368,Audifonos Bluetooth Acer,Audio,511.51,41,15
SKU09369,Notebook Razer,Electronica,11679.65,35,25
SKU09370,Mouse Gaming Sony,Accesorios,1950.92,7,20
SKU09371,Bocina Razer,Audio,1651.47,40,15
SKU09372,SSD Externo Seagate,Almacenamiento,3118.51,14,50
SKU09373,Barra Sonido HP,Audio,3248.21,6,25
SKU09374,Mouse Ergonomico,Accesorios,735.66,9,30
SKU09375,Procesador Epson,Componentes,6766.11,7,5
SKU09376,Audifonos Bluetooth LG,Audio,2660.32,32,25
SKU09377,MacBook Kingston,Electronica,25008.32,8,5
SKU09378,MacBook Razer,Electronica,39814.61,2,10
SKU09379,Microfono USB Xiaomi,Audio,1332.79,38,20
SKU09380,Teclado HyperX,Accesorios,559.09,24,10
SKU09381,SSD Asus,Almacenamiento,2067.72,6,5
SKU09382,Audifonos Acer,Audio,393.69,12,5
SKU09383,Teclado Gaming LG,Accesorios,3735.45,30,15
SKU09384,Microfono USB Lenovo,Audio,987.36,142,50
SKU09385,Fuente Poder Gigabyte,Componentes,3098.22,6,5
SKU09386,MicroSD Razer,Almacenamiento,778.09,17,10
SKU09387,Laptop MSI,Electronica,16912.20,9,5
SKU09388,Microfono Dell,Audio,955.70,10,15
SKU09389,Touchpad Sony,Accesorios,1688.17,41,15
SKU09390,MicroSD Lenovo,Almacenamiento,143.70,0,5
SKU09391,Ultrabook Asus,Electronica,11631.94,33,15
SKU09392,Monitor Gaming Kingston,Electronica,13161.10,9,15
SKU09393,Microfono USB SanDisk,Audio,1790.69,57,25
SKU09394,Stylus Samsung,Accesorios,1167.18,112,50
SKU09395,Teclado SanDisk,Accesorios,1190.07,27,30
SKU09396,HDD Externo WD,Almacenamiento,1702.55,4,5
SKU09397,Touchpad,Accesorios,1406.50,30,10
SKU09398,Monitor Asus,Electronica,7400.62,10,15
SKU09399,Mouse Ergonomico Samsung,Accesorios,926.92,26,30
SKU09400,Touchpad Acer,Accesorios,1365.92,35,25
SKU09401,Audifonos Gaming Seagate,Audio,1603.83,38,20
SKU09402,Mouse Gaming Lenovo,Accesorios,1714.02,14,20
SKU09403,Stylus Dell,Accesorios,440.30,38,15
SKU09404,Teclado Gaming Acer
SKU09405,Teclado Gigabyte,Accesorios,591.73,4,25
SKU09406,Bocina Xiaomi,Audio,1419.55,71,25
SKU09407,Ultrabook TP-Link,Electronica,14767.30,11,10
SKU09408,Laptop TP-Link,Electronica,13052.71,11,10
SKU09409,Monitor Gaming WD,Electronica,21102.35,40,25
SKU09410,Ultrabook Seagate,Electronica
SKU09411,Teclado Gaming Kingston,Accesorios
SKU09412,Mouse Gaming MSI,Accesorios,739.10,5,5
SKU09413,SSD Razer,Almacenamiento,3018.76,84,50
SKU09414,SSD Sony,Almacenamiento,985.52,3,5
SKU09415,Ultrabook LG,Electronica,30198.69,41,15
